timestamp,light_reading
2020-04-11 18:40:18.310627,5.154639175257732
2020-04-11 18:42:01.740119,5.555555555555555
2020-04-11 18:43:02.035810,5.9523809523809526
2020-04-11 18:44:01.323497,5.128205128205129
2020-04-11 18:45:01.621463,5.291005291005291
2020-04-11 18:46:01.925748,5.434782608695652
2020-04-11 18:47:02.243100,5.154639175257732
2020-04-11 18:48:01.496009,6.802721088435374
2020-04-11 18:49:01.758603,5.05050505050505
2020-04-11 18:50:02.062381,4.9504950495049505
2020-04-11 18:51:01.368846,4.854368932038835
2020-04-11 18:52:01.683855,5.0
2020-04-11 18:53:02.020757,4.8076923076923075
2020-04-11 18:54:01.355493,5.2356020942408374
2020-04-11 18:55:01.662462,6.097560975609756
2020-04-11 18:56:01.944414,7.8125
2020-04-11 18:57:04.433058,8.064516129032258
2020-04-11 18:58:01.733017,8.130081300813009
2020-04-11 18:59:02.044644,7.407407407407407
2020-04-11 19:00:01.397692,6.329113924050633
2020-04-11 19:01:01.725288,5.1020408163265305
2020-04-11 19:02:02.113091,10.0
2020-04-11 19:03:01.449434,4.219409282700422
2020-04-11 19:04:01.751085,3.0959752321981426
2020-04-11 19:05:02.068712,3.5587188612099645
2020-04-11 19:06:01.314171,3.5587188612099645
2020-04-11 19:07:01.629739,3.257328990228013
2020-04-11 19:08:01.929697,3.3783783783783785
2020-04-11 19:09:02.218089,3.2051282051282053
2020-04-11 19:10:01.529629,3.3557046979865772
2020-04-11 19:11:01.796080,3.4364261168384878
2020-04-11 19:12:02.102704,3.0303030303030303
2020-04-11 19:13:01.412648,3.194888178913738
2020-04-11 19:14:01.688346,2.932551319648094
2020-04-11 19:15:02.010752,3.1055900621118013
2020-04-11 19:16:01.307241,2.9154518950437316
2020-04-11 19:17:01.635301,2.824858757062147
2020-04-11 19:19:02.242414,2.865329512893983
2020-04-11 19:20:01.540212,2.5
2020-04-11 19:21:01.822311,2.5839793281653747
2020-04-11 19:22:02.153219,2.7247956403269753
2020-04-11 19:23:01.421740,2.6109660574412534
2020-04-11 19:24:01.767746,2.3923444976076556
2020-04-11 19:25:02.082090,2.2271714922048997
2020-04-11 19:26:01.411308,2.3696682464454977
2020-04-11 19:27:01.674363,2.380952380952381
2020-04-11 19:28:01.968100,2.3923444976076556
2020-04-11 19:29:01.217704,1.8484288354898337
2020-04-11 19:30:01.539230,2.1321961620469083
2020-04-11 19:31:01.825053,2.109704641350211
2020-04-11 19:32:02.156221,2.1645021645021645
2020-04-11 19:33:01.474426,2.192982456140351
2020-04-11 19:34:01.796925,2.0242914979757085
2020-04-11 19:35:02.133101,1.8691588785046729
2020-04-11 19:36:01.428258,1.9230769230769231
2020-04-11 19:37:01.705304,1.7953321364452424
2020-04-11 19:38:02.055787,1.8050541516245486
2020-04-11 19:39:01.383895,1.6501650165016502
2020-04-11 19:40:01.692103,1.6286644951140066
2020-04-11 19:41:01.939152,1.440922190201729
2020-04-11 19:42:02.239968,1.5625
2020-04-11 19:43:01.568581,1.3192612137203166
2020-04-11 19:44:01.866059,1.402524544179523
2020-04-11 19:45:02.109509,1.1890606420927468
2020-04-11 19:46:01.374686,1.5384615384615385
2020-04-11 19:47:01.692023,1.1025358324145536
2020-04-11 19:48:01.993889,1.0141987829614605
2020-04-11 19:49:01.237508,2.8328611898016995
2020-04-11 19:50:01.521248,0.9182736455463728
2020-04-11 19:51:01.807571,0.9066183136899365
2020-04-11 19:52:02.068849,0.8058017727639001
2020-04-11 19:53:01.357942,0.7575757575757576
2020-04-11 19:54:01.606104,1.9267822736030829
2020-04-11 19:55:01.945989,0.7107320540156361
2020-04-11 19:56:02.283008,0.6006006006006006
2020-04-11 19:57:01.588481,0.5662514156285391
2020-04-11 19:58:01.906871,0.5730659025787965
2020-04-11 19:59:02.226225,0.4985044865403789
2020-04-11 20:00:01.615331,0.44742729306487694
2020-04-11 20:01:01.802000,0.37509377344336087
2020-04-11 20:02:01.725513,0.3497726477789437
2020-04-11 20:03:01.980867,0.3089280197713933
2020-04-11 20:04:01.292083,0.2991325157044571
2020-04-11 20:05:01.226354,0.2515090543259557
2020-04-11 20:06:01.494119,0.22972662531587412
2020-04-11 20:07:01.592591,0.21290185224611455
2020-04-11 20:08:01.684385,0.16826518593303044
2020-04-11 20:09:01.637768,0.16633399866932802
2020-04-11 20:10:01.609732,0.14764506127270044
2020-04-11 20:11:01.914430,0.11886366337810532
2020-04-11 20:12:01.305498,0.10564124234100992
2020-04-11 20:13:01.689267,0.09695559433779329
2020-04-11 20:14:02.004054,0.08528057308545113
2020-04-11 20:15:01.342232,0.08308408109006314
2020-04-11 20:16:01.659244,0.0565482922415743
2020-04-11 20:17:01.949605,0.059513182169850624
2020-04-11 20:18:02.265914,0.0548456096089508
2020-04-11 20:19:01.568573,0.05237247302817639
2020-04-11 20:20:01.927852,0.04916179145568064
2020-04-11 20:21:02.261466,0.04337453914552158
2020-04-11 20:22:01.525714,0.027932960893854747
2020-04-11 20:23:01.886456,0.03572704537334762
2020-04-11 20:24:02.208120,0.028538812785388126
2020-04-11 20:04:01.878068,0.04396377385034731
2020-04-12 00:00:24.663989,0.015245064410397134
2020-04-12 00:01:01.400593,0.021589878664881903
2020-04-12 00:03:35.021347,0.015669314780864634
2020-04-12 00:04:01.308966,0.01529683508482095
2020-04-12 00:05:01.709781,0.017581799321342545
2020-04-12 00:06:02.075157,0.01733162327983639
2020-04-12 00:07:01.472303,0.01678077594307961
2020-04-12 00:08:01.805744,0.016072777536686116
2020-04-12 00:09:02.095712,0.01643871646501841
2020-04-12 00:10:01.499674,0.015620118712902219
2020-04-12 00:11:01.914811,0.014666842668778692
2020-04-12 00:12:02.277944,0.015345661014348193
2020-04-12 00:13:01.684040,0.015577294535485077
2020-04-12 00:14:02.249980,0.015344248208559022
2020-04-12 00:15:01.671758,0.013134563604124253
2020-04-12 00:16:02.114652,0.010864723329820407
2020-04-12 00:17:01.562647,0.008229707598489025
2020-04-12 00:18:01.979233,0.008138550686893679
2020-04-12 00:19:01.391072,0.008300201694901185
2020-04-12 00:20:01.846685,0.008490550017830155
2020-04-12 00:21:02.278077,0.007970795007094007
2020-04-12 00:22:01.620542,0.00806055085804564
2020-04-12 00:23:02.047906,0.008167465717062653
2020-04-12 00:24:01.486336,0.008249667950864977
2020-04-12 00:25:01.952841,0.007806766905553734
2020-04-12 00:26:02.369521,0.007917468310333088
2020-04-12 00:27:01.807419,0.007965779013358612
2020-04-12 00:28:02.198525,0.0080300000803
2020-04-12 00:29:01.614801,0.007999680012799487
2020-04-12 00:30:02.057708,0.008010060636159015
2020-04-12 00:31:01.498124,0.008572212316554657
2020-04-12 00:32:01.830479,0.0201922300298845
2020-04-12 00:33:02.282069,0.008365260745177428
2020-04-12 00:34:01.710805,0.00851411640499949
2020-04-12 00:35:02.099528,0.008354149088144627
2020-04-12 00:36:01.518239,0.008442808415791429
2020-04-12 00:37:01.953720,0.007999744008191739
2020-04-12 00:38:02.356025,0.008211731279305617
2020-04-12 00:39:01.797629,0.008268699664290793
2020-04-12 00:40:02.214873,0.008053475074494644
2020-04-12 00:41:01.651263,0.0083760511944249
2020-04-12 00:42:02.068472,0.007725646829780823
2020-04-12 00:43:01.504425,0.008387713677005922
2020-04-12 00:44:01.955560,0.007907013520993121
2020-04-12 00:45:02.343266,0.007831344171913668
2020-04-12 00:46:01.768262,0.007693668879878748
2020-04-12 00:47:02.207835,0.007713549621264713
2020-04-12 00:48:01.546120,0.007583570951889826
2020-04-12 00:49:02.000006,0.00759866871324144
2020-04-12 00:50:01.453352,0.008396446623788812
2020-04-12 00:51:01.881554,0.0076918935134262
2020-04-12 00:52:02.317307,0.007738021542651975
2020-04-12 00:53:01.713436,0.007356781849347821
2020-04-12 00:54:02.104907,0.007570939705036189
2020-04-12 00:55:01.503772,0.0077196232823838196
2020-04-12 00:56:01.955474,0.0074661410503367226
2020-04-12 00:57:02.391195,0.007715096901617084
2020-04-12 00:58:01.826500,0.008039748516666398
2020-04-12 00:59:02.224524,0.00753289994049009
2020-04-12 01:00:01.643933,0.007539317540976191
2020-04-12 01:01:01.710062,0.007440753004204026
2020-04-12 01:02:02.128479,0.007825644637477012
2020-04-12 01:03:01.535708,0.007269713645979485
2020-04-12 01:04:01.935667,0.007410755971216623
2020-04-12 01:05:02.366749,0.00773754255648406
2020-04-12 01:06:01.781747,0.007254682897810537
2020-04-12 01:07:02.194944,0.007331109563432425
2020-04-12 01:08:01.612420,0.007766025192985726
2020-04-12 01:09:02.059032,0.0073444626423907694
2020-04-12 01:10:01.477053,0.007469766121622732
2020-04-12 01:11:01.888699,0.00777961895426362
2020-04-12 01:12:02.290417,0.007437764505500227
2020-04-12 01:13:01.746091,0.007303481569664259
2020-04-12 01:14:02.180705,0.007807864080702083
2020-04-12 01:15:01.588807,0.007506943923128894
2020-04-12 01:16:02.021215,0.007501143924448479
2020-04-12 01:17:01.465747,0.00853431648659259
2020-04-12 01:18:01.910852,0.007452953232718464
2020-04-12 01:19:02.359891,0.007899580532273737
2020-04-12 01:20:01.806683,0.007512019230769231
2020-04-12 01:21:02.255571,0.007471719541535289
2020-04-12 01:22:01.711740,0.007961720049999602
2020-04-12 01:23:02.104632,0.007541307511896413
2020-04-12 01:24:01.497998,0.007759456838021339
2020-04-12 01:25:01.921448,0.00819000819000819
2020-04-12 01:26:02.374902,0.007735148514851485
2020-04-12 01:27:01.711515,0.015388876919762396
2020-04-12 01:28:02.167262,0.007875504032258064
2020-04-12 01:29:01.585268,0.00732005475400956
2020-04-12 01:30:02.029719,0.007544493651308592
2020-04-12 01:31:01.438936,0.007510834378591118
2020-04-12 01:32:01.881297,0.007584663809776631
2020-04-12 01:33:02.316943,0.007587483686910073
2020-04-12 01:34:01.735050,0.007742814667988107
2020-04-12 01:35:02.170364,0.007250632617695894
2020-04-12 01:36:01.611904,0.00775560536377667
2020-04-12 01:37:02.059269,0.007520549902608879
2020-04-12 01:38:01.480708,0.007567788465176821
2020-04-12 01:39:01.889180,0.007249003262051468
2020-04-12 01:40:02.292272,0.007501143924448479
2020-04-12 01:41:01.734845,0.0074102068188723145
2020-04-12 01:42:02.170373,0.007078142695356738
2020-04-12 01:43:01.613396,0.007503338985848703
2020-04-12 01:44:02.065471,0.007315503013987242
2020-04-12 01:45:01.483429,0.0073031082028511335
2020-04-12 01:46:01.878931,0.007416637000118667
2020-04-12 01:47:02.318649,0.0073770794142598945
2020-04-12 01:48:01.763108,0.007620441071129197
2020-04-12 01:49:02.187569,0.007798183023355558
2020-04-12 01:50:01.594737,0.007454064328575156
2020-04-12 01:51:01.995618,0.007603926667731216
2020-04-12 01:52:01.333153,0.007343276129212287
2020-04-12 01:53:01.741203,0.007169589469306988
2020-04-12 01:54:02.143040,0.007625845515621545
2020-04-12 01:55:01.544425,0.007586735351910719
2020-04-12 01:56:01.944383,0.0072335869911171555
2020-04-12 01:57:02.285975,0.009785118791342126
2020-04-12 01:58:01.658282,0.008010766470135863
2020-04-12 01:59:02.118083,0.007188917564682286
2020-04-12 02:00:01.521931,0.007169178268786831
2020-04-12 02:01:01.457075,0.007485310078970022
2020-04-12 02:02:01.890433,0.006820631044784264
2020-04-12 02:03:02.326227,0.0073124003685449785
2020-04-12 02:04:01.737923,0.006993593868016896
2020-04-12 02:05:02.141198,0.006967475822858895
2020-04-12 02:06:01.543422,0.007138013490845497
2020-04-12 02:07:01.980498,0.007019021548396153
2020-04-12 02:08:01.339733,0.007081551142962355
2020-04-12 02:09:01.775912,0.007473841554559043
2020-04-12 02:10:02.191721,0.008097231556530821
2020-04-12 02:11:01.625242,0.007272198385571959
2020-04-12 02:12:02.069159,0.007886435331230283
2020-04-12 02:13:01.493623,0.007184940364994971
2020-04-12 02:14:01.924475,0.007415866989009685
2020-04-12 02:15:02.370918,0.0073289603869691085
2020-04-12 02:16:01.790118,0.007318929679723637
2020-04-12 02:17:02.197985,0.007495465243527666
2020-04-12 02:18:01.658287,0.006910945555570913
2020-04-12 02:19:02.110735,0.007364421009220255
2020-04-12 02:20:01.567824,0.007193313096145823
2020-04-12 02:21:02.015894,0.00783705201451422
2020-04-12 02:22:01.465260,0.007329658731089481
2020-04-12 02:23:01.886142,0.006990562740300594
2020-04-12 02:24:02.297109,0.0070675373872727786
2020-04-12 02:25:01.728592,0.007236989701763654
2020-04-12 02:26:02.172214,0.0073917478526972485
2020-04-12 02:27:01.514811,0.007347862506796773
2020-04-12 02:28:01.970706,0.007639419404125287
2020-04-12 02:29:02.389178,0.007389836019538727
2020-04-12 02:30:01.795451,0.007140103103088808
2020-04-12 02:31:02.228680,0.0073405270498421785
2020-04-12 02:32:01.649804,0.00727743775971356
2020-04-12 02:33:02.109422,0.007812927269460049
2020-04-12 02:34:01.567637,0.007103382630808791
2020-04-12 02:35:01.982729,0.00717370407035969
2020-04-12 02:36:01.396414,0.007407901267491907
2020-04-12 02:37:01.805788,0.0075160279295597866
2020-04-12 02:38:02.233110,0.007106310403638431
2020-04-12 02:39:01.673471,0.007283268148083408
2020-04-12 02:40:02.084406,0.007120123605345789
2020-04-12 02:41:01.445110,0.007919474780432562
2020-04-12 02:42:01.800857,0.013260313208597987
2020-04-12 02:43:02.214619,0.007640119797078418
2020-04-12 02:44:01.625380,0.007072836065805666
2020-04-12 02:45:02.069511,0.007360518180479906
2020-04-12 02:46:01.424121,0.007993924617290859
2020-04-12 02:47:01.813586,0.007272991745154369
2020-04-12 02:48:02.235888,0.007773813133079907
2020-04-12 02:49:01.639605,0.0075597218022376775
2020-04-12 02:50:02.076291,0.007321126574957354
2020-04-12 02:51:01.491347,0.007572946406258283
2020-04-12 02:52:01.918845,0.0071028780862005285
2020-04-12 02:53:02.372490,0.007139032661074424
2020-04-12 02:54:01.816942,0.008407741848694278
2020-04-12 02:55:02.161772,0.0077396385588793006
2020-04-12 02:56:03.062110,0.007637144013624665
2020-04-12 02:57:01.410946,0.0074014314368398846
2020-04-12 02:58:01.832123,0.007561894103234978
2020-04-12 02:59:02.241103,0.007299163515861082
2020-04-12 03:00:01.651975,0.007758674197753088
2020-04-12 03:01:01.736158,0.007061199415332688
2020-04-12 03:02:02.202116,0.007204091924212953
2020-04-12 03:03:01.659820,0.007311384556893539
2020-04-12 03:04:02.010862,0.0075289299131914384
2020-04-12 03:05:01.364016,0.012955885210857032
2020-04-12 03:06:03.901366,0.007024346384568916
2020-04-12 03:07:02.319589,0.00722971702887549
2020-04-12 03:08:04.890482,0.007089382940108893
2020-04-12 03:09:02.292002,0.007602481449945262
2020-04-12 03:10:01.731061,0.007179833284271139
2020-04-12 03:11:02.171482,0.007008199593524424
2020-04-12 03:12:01.560418,0.007214018280322323
2020-04-12 03:13:02.011312,0.007759697682178302
2020-04-12 03:14:01.435609,0.007314165344021767
2020-04-12 03:15:01.843689,0.0071498026654464334
2020-04-12 03:16:02.277593,0.007025925665706457
2020-04-12 03:17:01.705608,0.0069343318771236395
2020-04-12 03:18:02.167963,0.007180142597631989
2020-04-12 03:19:01.587849,0.007354942153379964
2020-04-12 03:20:01.996745,0.007486598987811817
2020-04-12 03:21:01.428616,0.00806276052794956
2020-04-12 03:22:01.894096,0.007279503829019014
2020-04-12 03:23:02.327739,0.007482173721109457
2020-04-12 03:24:01.742005,0.007266385699752943
2020-04-12 03:25:02.175711,0.007254209254920168
2020-04-12 03:26:01.637949,0.007233796296296296
2020-04-12 03:27:02.073187,0.00770540688401051
2020-04-12 03:28:01.487564,0.007117032482136248
2020-04-12 03:29:01.897200,0.007236047092194476
2020-04-12 03:30:02.357128,0.006961509812248081
2020-04-12 03:31:01.787861,0.007168921292413131
2020-04-12 03:32:02.194202,0.0074109207327918425
2020-04-12 03:33:01.597212,0.0073637160256551865
2020-04-12 03:34:01.996798,0.007395847970949109
2020-04-12 03:35:01.428592,0.007758914993327333
2020-04-12 03:36:01.869324,0.00754341233800522
2020-04-12 03:37:02.314763,0.007775505602251786
2020-04-12 03:38:01.736949,0.0069453126085205095
2020-04-12 03:39:02.145129,0.007149138171393439
2020-04-12 03:40:01.577794,0.0073730544352608954
2020-04-12 03:41:02.019247,0.007095620582976187
2020-04-12 03:42:01.475060,0.007464859175431655
2020-04-12 03:43:01.923869,0.007000644059253451
2020-04-12 03:44:02.352550,0.007107573119158463
2020-04-12 03:45:01.784699,0.007019514249613927
2020-04-12 03:46:02.193959,0.00688250192710054
2020-04-12 03:47:01.536258,0.007181637987992301
2020-04-12 03:48:01.947457,0.00744402096236303
2020-04-12 03:49:02.378894,0.00754341233800522
2020-04-12 03:50:01.792609,0.00738956298124529
2020-04-12 03:51:02.257509,0.007015377707935796
2020-04-12 03:52:01.687333,0.0070991970808101604
2020-04-12 03:53:02.124709,0.007446903577492479
2020-04-12 03:54:01.576919,0.007231808386005004
2020-04-12 03:55:01.990900,0.007107977282904604
2020-04-12 03:56:01.427830,0.006986850746894345
2020-04-12 03:57:01.852858,0.0069926646947352225
2020-04-12 03:58:02.286463,0.008221791034959056
2020-04-12 03:59:01.694032,0.008423606314335294
2020-04-12 04:00:02.072196,0.007304495186337672
2020-04-12 04:01:02.176409,0.007114905727499111
2020-04-12 04:02:01.597720,0.00708024752545349
2020-04-12 04:03:02.000933,0.007262005911272812
2020-04-12 04:04:01.458492,0.0070575614713604155
2020-04-12 04:05:01.912491,0.007329981088648792
2020-04-12 04:06:02.364102,0.007914523149980214
2020-04-12 04:07:01.808519,0.0077681970014759575
2020-04-12 04:08:02.232500,0.007670770528899628
2020-04-12 04:09:01.632209,0.0073652346195488055
2020-04-12 04:10:02.069499,0.0076823206754296335
2020-04-12 04:11:01.488057,0.007189486095533891
2020-04-12 04:12:01.868149,0.007247689798876608
2020-04-12 04:13:02.322102,0.0071453580181635
2020-04-12 04:14:01.747794,0.007417242121034557
2020-04-12 04:15:02.148936,0.007189796241174525
2020-04-12 04:16:01.492485,0.007095570235501976
2020-04-12 04:17:01.933196,0.007421866302500427
2020-04-12 04:18:02.383745,0.007235523526304746
2020-04-12 04:19:01.798513,0.007267230603761519
2020-04-12 04:20:02.201056,0.007184527401787511
2020-04-12 04:21:01.660009,0.007309033234174115
2020-04-12 04:22:02.087112,0.0077018461325179645
2020-04-12 04:23:01.524006,0.006780028747321889
2020-04-12 04:24:01.942169,0.007272198385571959
2020-04-12 04:25:02.377889,0.008055810656226335
2020-04-12 04:26:01.821971,0.007084611515327557
2020-04-12 04:27:02.269921,0.00718922766127235
2020-04-12 04:28:01.688503,0.006919649035400924
2020-04-12 04:29:02.094809,0.007005155794664874
2020-04-12 04:30:01.555272,0.0075192492781520695
2020-04-12 04:31:01.985055,0.006952797458057249
2020-04-12 04:32:01.327082,0.006929094575211857
2020-04-12 04:33:01.768954,0.007526946468356717
2020-04-12 04:34:02.214291,0.007091645332633624
2020-04-12 04:35:01.664652,0.007450732034422382
2020-04-12 04:36:02.086091,0.007100860624307666
2020-04-12 04:37:01.497687,0.007683206048219801
2020-04-12 04:38:01.929225,0.007372891353073021
2020-04-12 04:39:02.359772,0.007328101069169946
2020-04-12 04:40:01.781483,0.007366970922565769
2020-04-12 04:41:02.195340,0.0073132025245175114
2020-04-12 04:42:01.628572,0.007360355652385123
2020-04-12 04:43:02.069315,0.007294956996228507
2020-04-12 04:44:01.487473,0.007485590238790329
2020-04-12 04:45:01.900650,0.007145919679862799
2020-04-12 04:46:02.307533,0.007133685261806249
2020-04-12 04:47:01.771968,0.007170257770766859
2020-04-12 04:48:02.187660,0.007332614737089098
2020-04-12 04:49:01.595790,0.007171491885456931
2020-04-12 04:50:02.022609,0.007247427163357008
2020-04-12 04:51:01.467404,0.00762700876343307
2020-04-12 04:52:01.886708,0.007517892584350754
2020-04-12 04:53:02.322344,0.007608091966615693
2020-04-12 04:54:01.772552,0.007457677679170706
2020-04-12 04:55:02.188347,0.006973014434139879
2020-04-12 04:56:01.602057,0.007339018626429274
2020-04-12 04:57:02.058618,0.007233377698049881
2020-04-12 04:58:01.495045,0.007488000479232031
2020-04-12 04:59:01.900904,0.006871954865000447
2020-04-12 05:00:02.326092,0.00711997152011392
2020-04-12 05:01:01.516544,0.007029086359355011
2020-04-12 05:02:01.934855,0.007415592023789219
2020-04-12 05:03:02.371023,0.00841998905401423
2020-04-12 05:04:01.788019,0.007269819344989277
2020-04-12 05:05:02.221000,0.007747913874189375
2020-04-12 05:06:01.639060,0.007470826422818893
2020-04-12 05:07:02.078475,0.007677071657786853
2020-04-12 05:08:01.490818,0.008032322063985478
2020-04-12 05:09:01.923295,0.007239032865209208
2020-04-12 05:10:02.338161,0.00734780851611007
2020-04-12 05:11:01.744273,0.007489065963693008
2020-04-12 05:12:02.145369,0.007666007390031124
2020-04-12 05:13:01.546437,0.007882332539845192
2020-04-12 05:14:01.981905,0.007506662162669369
2020-04-12 05:15:01.387843,0.007632597296534037
2020-04-12 05:16:01.789145,0.007509819088458159
2020-04-12 05:17:02.195677,0.007601556798832401
2020-04-12 05:18:01.618687,0.007644207983610818
2020-04-12 05:19:02.055722,0.007594052338208715
2020-04-12 05:20:01.503290,0.0077273183886995694
2020-04-12 05:21:01.947294,0.008673026886383347
2020-04-12 05:22:02.365532,0.008167999411904043
2020-04-12 05:23:01.771845,0.008237707281309466
2020-04-12 05:24:02.199398,0.00849393957411387
2020-04-12 05:25:01.610488,0.009182230547444586
2020-04-12 05:26:01.931946,0.013212483154083979
2020-04-12 05:27:02.364498,0.009526440635985177
2020-04-12 05:28:01.776252,0.009546448243930845
2020-04-12 05:29:02.199066,0.009981334903730025
2020-04-12 05:30:01.594554,0.01095314245657079
2020-04-12 05:31:01.959339,0.011056809889210765
2020-04-12 05:32:02.339727,0.011690847235699171
2020-04-12 05:33:01.709704,0.01226692836113837
2020-04-12 05:34:02.109341,0.013113894170874042
2020-04-12 05:35:01.509461,0.015313701168435398
2020-04-12 05:36:01.858516,0.015623779392234981
2020-04-12 05:37:02.255363,0.017485574401119076
2020-04-12 05:38:01.643398,0.018732906223071447
2020-04-12 05:39:01.967191,0.019919525118521176
2020-04-12 05:40:02.306958,0.022550456646747097
2020-04-12 05:41:01.644141,0.025041318174988732
2020-04-12 05:42:01.991066,0.02889922839060197
2020-04-12 05:43:01.307677,0.03070027323243177
2020-04-12 05:44:01.638042,0.03458173392813916
2020-04-12 05:45:01.983789,0.04187604690117253
2020-04-12 05:46:01.296558,0.046790192775594236
2020-04-12 05:47:01.602789,0.05127679212388473
2020-04-12 05:48:01.900830,0.060219197880284236
2020-04-12 05:49:02.198471,0.06490977541217707
2020-04-12 05:50:01.500755,0.08318775476249896
2020-04-12 05:51:01.822882,0.08435970980259828
2020-04-12 05:52:02.057105,0.0947238798901203
2020-04-12 05:53:01.402063,0.10749220681500592
2020-04-12 05:54:01.749717,0.12186205215695832
2020-04-12 05:55:02.059179,0.14122299110295156
2020-04-12 05:56:01.399986,0.16126431220770843
2020-04-12 05:57:01.695792,0.17409470752089137
2020-04-12 05:58:02.052250,0.19561815336463223
2020-04-12 05:59:01.368742,0.20881186051367717
2020-04-12 06:00:01.684030,0.2608242044861763
2020-04-12 06:01:01.911140,0.25773195876288657
2020-04-12 06:02:02.249750,0.31357792411414237
2020-04-12 06:03:01.568501,0.30012004801920766
2020-04-12 06:04:01.901557,0.35536602700781805
2020-04-12 06:05:02.187948,0.38819875776397517
2020-04-12 06:06:01.509494,0.45955882352941174
2020-04-12 06:07:01.794877,0.42607584149978694
2020-04-12 06:08:02.084384,0.46360686138154844
2020-04-12 06:09:01.381786,0.4854368932038835
2020-04-12 06:10:01.724477,0.5757052389176741
2020-04-12 06:11:02.011511,0.5649717514124294
2020-04-12 06:12:01.355501,0.5813953488372093
2020-04-12 06:13:01.697529,0.6666666666666666
2020-04-12 06:14:02.013073,0.6944444444444444
2020-04-12 06:15:01.354607,0.7412898443291327
2020-04-12 06:16:01.656227,0.7220216606498195
2020-04-12 06:17:01.967801,0.778816199376947
2020-04-12 06:18:02.272896,0.8741258741258742
2020-04-12 06:19:01.602763,0.8503401360544217
2020-04-12 06:20:01.888711,0.9149130832570905
2020-04-12 06:21:02.199234,1.1273957158962795
2020-04-12 06:22:01.510062,1.1098779134295227
2020-04-12 06:23:01.849234,1.1160714285714286
2020-04-12 06:24:02.134627,1.1049723756906078
2020-04-12 06:25:01.429379,1.1061946902654867
2020-04-12 06:26:01.726446,1.183431952662722
2020-04-12 06:27:02.065708,1.183431952662722
2020-04-12 06:28:01.371939,1.2484394506866416
2020-04-12 06:29:01.713289,1.3020833333333333
2020-04-12 06:30:02.003143,1.3071895424836601
2020-04-12 06:31:01.316484,1.3315579227696406
2020-04-12 06:32:01.662698,1.3986013986013985
2020-04-12 06:33:01.969696,1.4970059880239521
2020-04-12 06:34:02.272396,1.5267175572519085
2020-04-12 06:35:01.572950,1.4705882352941178
2020-04-12 06:36:01.873202,1.5337423312883436
2020-04-12 06:37:02.099636,1.594896331738437
2020-04-12 06:38:01.465127,1.594896331738437
2020-04-12 06:39:01.770109,1.6286644951140066
2020-04-12 06:40:02.095677,1.7123287671232876
2020-04-12 06:41:01.385444,1.680672268907563
